cluster_config,cluster_config,cluster_config,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_times,function_times,function_times,function_times,function_times,config_point_result,config_point_result,config_point_result,config_point_result,config_point_result
num_workers,cpu_per_worker,memory_per_worker,extractImgMetadata,transformMetadata,thumbnail,returnMetadata,createThumbnail,extractImgMetadata,transformMetadata,thumbnail,returnMetadata,createThumbnail,loss_used,loss_value,execution_time,cost_to_run,attempt_n
1,1,1Gi,0.7,0.1,0.7,0.4,0.7,0.2175145149230957,1.4066696166992188e-05,0.27715587615966797,2.86102294921875e-06,0.5451221466064453,latency_loss,0.584,0.584,0.7278573274612427,0
1,1,1Gi,0.7,0.1,0.7,0.4,0.7,0.22577285766601562,1.811981201171875e-05,0.2696268558502197,3.5762786865234375e-06,0.5421364307403564,latency_loss,0.564,0.564,0.72627854347229,1
1,1,1Gi,0.7,0.1,0.7,0.4,0.7,0.20806431770324707,2.574920654296875e-05,0.25708436965942383,2.86102294921875e-06,0.5170788764953613,latency_loss,0.568,0.568,0.6875630140304565,2
1,1,1Gi,0.7,0.1,0.7,0.4,0.7,0.2575535774230957,1.4781951904296875e-05,0.27933216094970703,4.0531158447265625e-06,0.5884692668914795,latency_loss,0.616,0.616,0.7877516031265258,3
1,1,1Gi,0.7,0.1,0.7,0.4,0.7,0.2161264419555664,1.7404556274414062e-05,0.28426313400268555,1.1920928955078125e-06,0.5529239177703857,latency_loss,0.577,0.577,0.7373216629028321,4
1,1,1Gi,1.0,1.0,0.7,0.4,0.4,0.264385461807251,7.152557373046875e-06,0.32306480407714844,2.384185791015625e-06,0.635495662689209,latency_loss,0.663,0.663,0.744737195968628,0
1,1,1Gi,1.0,1.0,0.7,0.4,0.4,0.24613285064697266,5.7220458984375e-06,0.2757556438446045,4.0531158447265625e-06,0.6011278629302979,latency_loss,0.629,0.629,0.6796202898025513,1
1,1,1Gi,1.0,1.0,0.7,0.4,0.4,0.24953436851501465,1.4781951904296875e-05,0.2554590702056885,2.1457672119140625e-06,0.574575662612915,latency_loss,0.658,0.658,0.6582016229629517,2
1,1,1Gi,1.0,1.0,0.7,0.4,0.4,0.2521352767944336,5.4836273193359375e-06,0.2966644763946533,3.0994415283203125e-06,0.5968122482299805,latency_loss,0.624,0.624,0.6985320329666138,3
1,1,1Gi,1.0,1.0,0.7,0.4,0.4,0.2655775547027588,1.4781951904296875e-05,0.31113433837890625,4.0531158447265625e-06,0.6599774360656738,latency_loss,0.691,0.691,0.7473789691925049,4
1,1,1Gi,0.7,1.0,0.1,1.0,0.1,0.24851298332214355,6.4373016357421875e-06,0.8032932281494141,1.1920928955078125e-06,1.1381325721740723,latency_loss,1.163,1.163,0.3681092977523803,0
1,1,1Gi,0.7,1.0,0.1,1.0,0.1,0.31934499740600586,5.7220458984375e-06,0.6004266738891602,1.1920928955078125e-06,1.0444023609161377,latency_loss,1.068,1.068,0.38803131580352784,1
1,1,1Gi,0.7,1.0,0.1,1.0,0.1,0.25016188621520996,7.152557373046875e-06,0.9070570468902588,4.5299530029296875e-06,1.2844610214233398,latency_loss,1.362,1.362,0.3942768096923828,2
1,1,1Gi,0.7,1.0,0.1,1.0,0.1,0.3258059024810791,1.0967254638671875e-05,0.8109250068664551,1.430511474609375e-06,1.243933916091919,latency_loss,1.268,1.268,0.433562421798706,3
1,1,1Gi,0.7,1.0,0.1,1.0,0.1,0.2551124095916748,9.5367431640625e-06,0.7018766403198242,9.5367431640625e-07,1.0419256687164307,latency_loss,1.068,1.068,0.3529694080352783,4
1,1,1Gi,0.7,0.7,1.0,1.0,0.4,0.2161247730255127,1.4781951904296875e-05,0.2434225082397461,1.1920928955078125e-06,0.5115549564361572,latency_loss,0.567,0.567,0.5993433713912963,0
1,1,1Gi,0.7,0.7,1.0,1.0,0.4,0.23298192024230957,1.6689300537109375e-05,0.25277018547058105,9.5367431640625e-07,0.5307445526123047,latency_loss,0.559,0.559,0.628167986869812,1
1,1,1Gi,0.7,0.7,1.0,1.0,0.4,0.26528048515319824,1.1205673217773438e-05,0.2564971446990967,9.5367431640625e-07,0.5712215900421143,latency_loss,0.639,0.639,0.6706909179687499,2
1,1,1Gi,0.7,0.7,1.0,1.0,0.4,0.23237895965576172,1.1205673217773438e-05,0.24550127983093262,1.1920928955078125e-06,0.5326516628265381,latency_loss,0.561,0.561,0.621236252784729,3
1,1,1Gi,0.7,0.7,1.0,1.0,0.4,0.23641300201416016,1.0013580322265625e-05,0.2694406509399414,1.1920928955078125e-06,0.5532302856445312,latency_loss,0.594,0.594,0.6562300682067871,4
1,1,1Gi,0.7,0.7,1.0,1.0,0.1,0.29114413261413574,1.0967254638671875e-05,0.3169667720794678,9.5367431640625e-07,0.6708340644836426,latency_loss,0.726,0.726,0.5878597021102905,0
1,1,1Gi,0.7,0.7,1.0,1.0,0.1,0.2674293518066406,1.3828277587890625e-05,0.40590834617614746,1.1920928955078125e-06,0.750403642654419,latency_loss,0.776,0.776,0.6681601285934449,1
1,1,1Gi,0.7,0.7,1.0,1.0,0.1,0.3194260597229004,1.5735626220703125e-05,0.26871395111083984,2.1457672119140625e-06,0.6649541854858398,latency_loss,0.689,0.689,0.5588207721710204,2
1,1,1Gi,0.7,0.7,1.0,1.0,0.1,0.2516763210296631,1.4066696166992188e-05,0.2778434753417969,9.5367431640625e-07,0.6341257095336914,latency_loss,0.658,0.658,0.5174402713775634,3
1,1,1Gi,0.7,0.7,1.0,1.0,0.1,0.2779505252838135,1.8596649169921875e-05,0.2777588367462158,2.86102294921875e-06,0.6161468029022217,latency_loss,0.691,0.691,0.5339547634124756,4
